video_id,video_title,comment_id,comment_text,author_name,like_count,reply_count,published_at,updated_at,comment_length,is_reply,days_since_upload,video_view_count,video_like_count,video_comment_count,video_upload_date,video_description,parent_id,detected_language,comment_type,word_count,hour_of_day,day_of_week,quality_score,sentiment
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwBoK0Xh3YSALWUq4B4AaABAg,i miss them bro,@keliaia,3,0,2025-07-06 08:50:29+00:00,2025-07-06T08:50:29Z,15,False,38.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,4,8,Sunday,10,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwPTzzP16FYNGACyll4AaABAg,newjeans come back pls,@p._.jihyx._tw,4,0,2025-07-06 23:12:57+00:00,2025-07-06T23:16:22Z,22,False,38.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,4,23,Sunday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugzrsr5y1ZgxgiFfWUp4AaABAg,"歌詞、曲調、世界観、何もかもが120点を叩き出した曲やと思うし未だに俺の中でDittoを超える楽曲はない
マジでもったいない、ホンマに何してくれたんや",@けい-p2o,3,0,2025-06-21 16:02:51+00:00,2025-06-21T16:02:51Z,75,False,53.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ja,general,2,16,Saturday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxfegccikbGMmcvK294AaABAg,stop i miss them sm,@smomingi,2,0,2025-05-23 18:51:02+00:00,2025-05-23T18:51:02Z,19,False,82.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,5,18,Friday,10,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx0ZghK6QMqbAeJjgN4AaABAg,Come back newjeans 😢,@box1102-fd5po,2,0,2025-08-13 11:02:49+00:00,2025-08-13T11:02:49Z,20,False,0.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,4,11,Wednesday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwpuZGHLHBpg2xr0pN4AaABAg,뉴진스 사랑해요,@하용-u4k,2,0,2025-08-06 09:34:58+00:00,2025-08-06T09:34:58Z,8,False,7.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,fan_support,2,9,Wednesday,10,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxlovjGUUaY9hlVvIx4AaABAg,I cant belive they disbanded. I want them back.,@kpopfanunknown,2,0,2025-06-27 16:04:21+00:00,2025-06-27T16:04:21Z,47,False,47.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,9,16,Friday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx9-gPbX4dFctXw6TZ4AaABAg,"저는 디토를 정말 좋아해요. 아름답고, 좋아요.",@elenitavaldiviatolentino5109,4,0,2025-04-26 18:01:51+00:00,2025-04-26T18:01:51Z,26,False,109.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,6,18,Saturday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugz8RkonvNv38k3UXYV4AaABAg,"Gllitler miss you, please come back 😭",@Vieilaswium,2,0,2025-07-26 05:54:40+00:00,2025-07-26T05:54:40Z,37,False,19.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,7,5,Saturday,20,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwBCdibd0pLpHLgLJB4AaABAg,진짜 지금 보니까 눈물나온다 너무 보고싶어 얘들아..,@hippo_31,2,0,2025-06-25 12:32:44+00:00,2025-06-25T12:32:44Z,29,False,49.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,7,12,Wednesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwyGKvprCpDzi_1fuN4AaABAg,뉴진스 언제 돌어와..,@gainlist9734,5,0,2025-06-13 14:43:28+00:00,2025-06-13T14:43:28Z,12,False,61.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,3,14,Friday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzcKBv7d7T7xODulHR4AaABAg,SUMMER WITHOUT NEWJEANS 💔🥀,@seventeenstars,2,0,2025-08-09 08:33:05+00:00,2025-08-09T08:33:05Z,26,False,4.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,de,general,4,8,Saturday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwFvkKDd2TqSTUlp8F4AaABAg,"As an illit fan, ditto is so pretty😭",@BY_Rinnie,7,1,2025-05-20 15:47:47+00:00,2025-05-20T15:47:47Z,36,False,85.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,it,general,8,15,Tuesday,40,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugz7ZiwGMMihSfnb1IF4AaABAg,It’s time❤,@Daniil-nz5ci,4,0,2025-04-25 21:03:49+00:00,2025-04-25T21:03:49Z,10,False,110.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,2,21,Friday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzrEDpJS1zlEacWuA94AaABAg,We miss you newjeans/njz Stay strong❤,@berry7181,2,0,2025-07-13 15:18:45+00:00,2025-07-13T15:18:45Z,37,False,31.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,6,15,Sunday,20,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwqFHkNtydMT3q1Vsd4AaABAg,‏‪1:35‬‏ its heon wook,@Layano_newjeans,33,2,2025-05-13 13:57:37+00:00,2025-05-13T13:57:37Z,22,False,92.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,nl,general,4,13,Tuesday,50,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugw7nmVuWSdOZObakfl4AaABAg,I miss my girls soooo much 😭😭😭,@MY-f1g,2,0,2025-07-25 17:15:45+00:00,2025-07-25T17:15:45Z,30,False,19.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,7,17,Friday,20,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxdICxZMa3LhGHE1Kd4AaABAg,4:45 뉴진스 좋아하는 나(희수)와 그런 뉴진스의 존재를 지워버린 현실에서의 내 시점같다. 매니큐어로 뉴진스와의 추억은 환상이 아닌 현실이었다는 걸 깨닫게해준 거 같음. 그걸 본 나는 뉴진스를 잊지 못하게 되고.. 결국 디토 뮤비는 이렇게 됐을 때의 나의 시점이 되는거구나. 당시에는 몰라서 그냥 감성적이게 되었는데 지금보니 너무 아리다,@Moonkyuri,2,0,2025-05-11 14:45:33+00:00,2025-05-11T14:45:33Z,189,False,94.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,emotional_response,45,14,Sunday,50,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzJWRO9IogmZXsio1l4AaABAg,"If anyone watching it in the current moment.. in june 2025, or june 2026... Or any time!!
Please let me remind to come back to masterpiece...",@YourOnichan_,4,0,2025-06-24 14:29:16+00:00,2025-06-24T14:29:16Z,141,False,50.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,26,14,Tuesday,40,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugwk0kdc17W4kDxsXdd4AaABAg,보고싶네요 많이,@1m0r2_,3,0,2025-07-13 18:40:32+00:00,2025-07-13T18:40:32Z,8,False,31.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,2,18,Sunday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxRc1nAc3-syiT3DzB4AaABAg,명작은 다시 보게 되는구나,@qhrtnddksmsdurtl,3,0,2025-07-12 05:18:14+00:00,2025-07-12T05:18:14Z,14,False,33.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,4,5,Saturday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxSQP8ZS4yOyA_tgnt4AaABAg,ニュジの活動をあんまり見れなくなってる今、このmvを見ると切ない。,@おもしれーおたく,2,0,2025-05-03 14:44:07+00:00,2025-05-03T14:44:07Z,33,False,102.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ja,mv_analysis,1,14,Saturday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxRdBDCzQBD8rXBCrN4AaABAg,2:26 우리 킴민지 안무 틀렸는데 조금 놀라는 행동과 표정이 너무 귀엽다 💙,@JunKKoChoi,4,0,2025-05-08 02:55:15+00:00,2025-05-08T02:56:06Z,43,False,98.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,music_technical,12,2,Thursday,25,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwQkiIJxGQymQ7w06l4AaABAg,"디토는
진ㅋ자
전살이다.. 맘이 몽글해져",@보리밥풀-g7i,2,0,2025-07-30 22:26:59+00:00,2025-07-30T22:26:59Z,22,False,14.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,5,22,Wednesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgyhqVOIcQ096JI0DmB4AaABAg,Suddenly I miss them,@user-sumon235,2,0,2025-07-25 20:25:21+00:00,2025-07-25T20:25:21Z,20,False,19.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,4,20,Friday,10,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugxd9If78Re52r6MuT94AaABAg,I love this song 😭,@niarenihsnus,3,0,2025-06-01 03:25:40+00:00,2025-06-01T03:25:40Z,18,False,74.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,fan_support,5,3,Sunday,10,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxxMFrO0_QVHDoo17J4AaABAg,I miss you New Jeans T.T,@KhutsoMashego22,3,0,2025-04-30 09:42:14+00:00,2025-04-30T09:42:14Z,24,False,105.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,6,9,Wednesday,20,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugxp6qmgrgxNVsPIXsp4AaABAg,Somehow i think i have listen this song before it release when my friends are laughing together without me🙂,@subodu4273,3,0,2025-05-21 10:43:42+00:00,2025-05-21T10:43:42Z,107,False,84.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,19,10,Wednesday,40,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzMVjCV5_ktJWdMerZ4AaABAg,"This song came out when i have a crush on someone, this song means alot to me",@bill.__.y0107,2,0,2025-07-23 03:02:53+00:00,2025-07-23T03:02:53Z,77,False,22.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,17,3,Wednesday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugy05oxX5hp3i31zacJ4AaABAg,I miss newjeans so much 😭😭😭😭,@elsie2521,2,0,2025-08-08 10:37:27+00:00,2025-08-08T10:37:27Z,28,False,5.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,6,10,Friday,20,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx9Xr_ndj7fshLf5jR4AaABAg,Aun sigue siendo mi canción favorita y  sigue transmitiéndome esa calma y felicidad como la primera vez.,@DianisMartinez-r6u,2,0,2025-06-16 04:02:08+00:00,2025-06-16T04:02:08Z,104,False,59.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,es,general,17,4,Monday,40,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugyt5UxK0cyhDTl3OBN4AaABAg,I didn't know the crush was Choi Hyunwook and ban heesoo was park jihu (Onjo in AOUAD) when I first watched it 😭,@sabaparveen_saen,3,1,2025-08-07 12:31:33+00:00,2025-08-07T12:31:33Z,112,False,6.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,23,12,Thursday,60,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwhM9_HHntNRomz1XN4AaABAg,Missing you,@girlgalaxy171,4,0,2025-07-26 21:24:41+00:00,2025-07-26T21:24:41Z,11,False,18.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,tl,general,2,21,Saturday,10,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx2-QSFPPjJ4sgiuoR4AaABAg,"3rd anniversary 🎉
💙💗💛💚💜♾️🐰🏠🤍",@mycreat5976,3,0,2025-07-22 02:00:58+00:00,2025-07-22T02:00:58Z,28,False,23.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,4,2,Tuesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwHw8kWTGtz0dDmGjx4AaABAg,just realized that the boy in this mv is hyunwook🤷,@yaobee,9,2,2025-05-12 08:34:51+00:00,2025-05-12T08:34:51Z,50,False,93.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,10,8,Monday,50,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwwBD1qoqyqxnz-Rpd4AaABAg,now everytime i watch ditto i start crying😭😭,@Userqfx,2,0,2025-06-03 05:02:43+00:00,2025-06-03T05:02:43Z,44,False,72.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,8,5,Tuesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxksDIx8LzElmuzIo14AaABAg,"always here for Heesoo, for NJZ, for MHJ",@willieyau6593,4,0,2025-04-20 09:56:31+00:00,2025-04-20T09:56:31Z,40,False,115.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,8,9,Sunday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzzUVcFM25tzeZlBjd4AaABAg,COME BACK TO US NEWJEANS! WE MISS YOU AND LOVE YOU!!,@ethanbarrocas,1,0,2025-07-19 01:47:44+00:00,2025-07-19T01:47:44Z,52,False,26.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,fan_support,11,1,Saturday,30,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugzqy7rq8i6ATu0csJp4AaABAg,보고싶어 얘들아,@fdijjjsk,2,0,2025-08-06 13:00:34+00:00,2025-08-06T13:00:34Z,8,False,7.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,2,13,Wednesday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwJVUkFoXnWtfM_dJt4AaABAg,"그립다.
다시 돌아와.",@brandon3985,2,0,2025-05-04 13:07:18+00:00,2025-05-04T13:07:18Z,12,False,101.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,3,13,Sunday,10,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxrDJA89Ux9VTJJrLV4AaABAg,Favorite song of all time❤,@Savalav1x19,2,0,2025-06-10 22:05:32+00:00,2025-06-10T22:05:32Z,26,False,64.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,5,22,Tuesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugxxpay0ZxGQuwk68kt4AaABAg,this is my favourite song by them,@kutloano_x,2,0,2025-04-19 14:55:11+00:00,2025-04-19T14:55:11Z,33,False,116.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,7,14,Saturday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxWSy7OzOuT85_G1XV4AaABAg,THE PLOT TWIST?!!!!😭😭😭,@Lovey-doveyyy,2,0,2025-05-15 05:19:51+00:00,2025-05-15T05:19:51Z,22,False,91.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,vi,general,3,5,Thursday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwWx9LX5XB_X7fhFpB4AaABAg,NO WAY THIS SONG IS 2 YEARS AGO I REMEMBER WHEN IT WAS 2 MONTHS AGO,@Lovesjuliii,2,0,2025-05-07 04:11:00+00:00,2025-05-07T04:11:00Z,67,False,99.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,16,4,Wednesday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugy9WExTo_z0aOMFSH14AaABAg,I miss my girls so bad😭😭😭,@WarrenPaulYarte-y2j,4,0,2025-05-11 04:27:49+00:00,2025-05-11T04:27:49Z,25,False,95.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,6,4,Sunday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwfXxkRU8dp00dcEpp4AaABAg,"When i watched hyeautiful's vid on the meaning of this song, both sides a and b, it changed my perspective on ditto",@TheBoxelofTheLastCentury,1,0,2025-07-14 09:50:52+00:00,2025-07-14T09:50:52Z,115,False,30.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,22,9,Monday,50,neutral
